[12:56:08	]Chogacz has connected.
[20:27:55	]John Veles has used a context menu option with the name: remove
[20:27:56	]John Veles has used a context menu option with the name: remove
[20:27:57	]Takajin Amano ran 'Equip' on item 'USP-45' (#876)
[20:28:00	]John Veles has spawned 'models/props_interiors/Furniture_shelf01a.mdl'.
[20:28:01	]Takajin Amano ran 'EquipUn' on item 'Nóż kuchenny' (#937)
[20:28:04	]John Veles has fired a toolgun with the name: material
[20:28:06	]Adrian Koko has spawned 'models/props_lab/blastdoor001b.mdl'.
[20:28:13	]John Veles has spawned a fedora_white.
[20:28:14	]Adrian Koko has spawned 'models/props_lab/blastdoor001b.mdl'.
[20:28:15	]Takajin Amano ran 'EquipUn' on item 'Light Grey Armband' (#665)
[20:28:16	]Adrian Koko entered observer.
[20:28:17	]Adrian Koko exited observer at their location.
[20:28:18	]John Veles has spawned a fedora_brown.
[20:28:21	]Takajin Amano has lost a 'Magazynek do USP 17rnd' #878.
[20:28:21	]Adrian Koko entered observer.
[20:28:23	]Adrian Koko exited observer at their location.
[20:28:23	]John Veles has spawned a head_fedora.
[20:28:26	]John Veles has used a context menu option with the name: remove
[20:28:27	]John Veles has spawned a head_fedora.
[20:28:30	][IC] Austin Adamczyk: Pomocy!
[20:28:32	]John Veles has used a context menu option with the name: remove
[20:28:33	]John Veles has used a context menu option with the name: remove
[20:28:34	]John Veles has used a context menu option with the name: remove
[20:28:42	]Adrian Koko entered observer.
[20:28:48	]Takajin Amano ran 'EquipUn' on item 'USP-45' (#876)
[20:28:48	]Takajin Amano has gained a 'Magazynek do USP 17rnd' #878.
[20:28:51	]Adrian Koko has fired a toolgun with the name: material
[20:28:52	]Adrian Koko has fired a toolgun with the name: material
[20:28:53	]John Veles entered observer.
[20:28:54	]John Veles exited observer at their location.
[20:28:54	][ME] Austin Adamczyk: stackuje B w lewej dłoni, a w prawej wystawia środkowy palec.
[20:28:55	]Adrian Koko exited observer at their location.
[20:28:55	]John Veles entered observer.
[20:28:56	][IC] Takajin Amano: To prawie miało sens.
[20:29:00	][IC] Austin Adamczyk: Blood Killers, suko.
[20:29:01	]John Veles has fired a toolgun with the name: advdupe2
[20:29:01	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:29:03	]John Veles exited observer at their location.
[20:29:03	][IC] Takajin Amano: Źle się czuję, chyba to jedzenie było zepuste.
[20:29:04	]John Veles entered observer.
[20:29:06	]John Veles has fired a toolgun with the name: advdupe2
[20:29:06	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:29:07	][IC] Takajin Amano: Nie wiem jak ty, ale ja jestem gotów przyłączyć się do Civil Protection tylko po to, żeby dostać przyzwoity posiłek.
[20:29:07	]John Veles exited observer at their location.
[20:29:11	][IC] Austin Adamczyk: Łapiesz ze mną fades, cipko?
[20:29:11	]John Veles entered observer.
[20:29:11	]John Veles exited observer at their location.
[20:29:13	][IC] Takajin Amano: Przewidywalne.
[20:29:17	][IC] Austin Adamczyk: Huh figures.
[20:29:19	][IC] Austin Adamczyk: Przewidywalne.
[20:29:20	][IC] Takajin Amano: Czujesz to? To zapach wolności!
[20:29:21	]John Veles has spawned a fedora_white.
[20:29:24	][IC] Austin Adamczyk: Nah.
[20:29:25	][IC] Takajin Amano: Wynośmy się stąd, do cholery!
[20:29:25	]John Veles has spawned a head_fedora.
[20:29:26	][IC] Austin Adamczyk: Yep.
[20:29:29	]Adrian Koko has fired a toolgun with the name: button
[20:29:30	][IC] Takajin Amano: Nie było mi to potrzebne do życia.
[20:29:34	]Adrian Koko has fired a toolgun with the name: button
[20:29:34	][IC] Takajin Amano: Kiedyś na moich oczach jakiś gość rozwalił Huntera gołymi pięściami!
[20:29:37	]John Veles has used a context menu option with the name: remove
[20:29:40	][IC] Takajin Amano: Nie mogą zobaczyć, że z tobą rozmawiam... Przynajmniej nie tutaj.
[20:29:41	]John Veles has fired a toolgun with the name: advdupe2
[20:29:41	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:29:45	][IC] Austin Adamczyk: Hej.
[20:29:48	][IC] Takajin Amano: Mówiłeś coś do mnie?
[20:29:49	]John Veles has used a context menu option with the name: collision_off
[20:29:53	]Adrian Koko has fired a toolgun with the name: button
[20:29:55	]John Veles has fired a toolgun with the name: nocollideworld
[20:29:56	][IC] Austin Adamczyk: Hej.
[20:29:57	]Adrian Koko entered observer.
[20:29:57	][IC] Takajin Amano: Cały ty.
[20:29:59	][IC] Austin Adamczyk: Hej.
[20:30:00	][IC] Austin Adamczyk: Hej.
[20:30:01	]Adrian Koko exited observer at their location.
[20:30:03	][IC] Takajin Amano: Wygląda na to, że sytuacja się pogarsza, a nie poprawia!
[20:30:04	]Austin Adamczyk used command '/Radio Radio check'.
[20:30:07	]Adrian Koko entered observer.
[20:30:08	]John Veles has spawned a head_fedora.
[20:30:10	][IC] Takajin Amano: Powinni mi płacić za każdym razem, gdy ktoś tak mówi.
[20:30:13	]Austin Adamczyk used command '/Radio Hi'.
[20:30:20	]John Veles has fired a toolgun with the name: nocollideworld
[20:30:31	]John Veles has spawned a beanie_red.
[20:30:34	]John Veles has used a context menu option with the name: remove
[20:30:35	]John Veles has spawned a fedora_brown.
[20:30:39	]John Veles has spawned a fedora_brown.
[20:30:43	]John Veles has spawned a fedora_white.
[20:30:45	]John Veles entered observer.
[20:30:46	]John Veles exited observer at their location.
[20:30:47	]John Veles entered observer.
[20:30:50	]Adrian Koko has used a context menu option with the name: remove
[20:30:51	]Adrian Koko has used a context menu option with the name: remove
[20:30:52	]Takajin Amano has spawned 'models/willardnetworks/posters/wn_poster_1.mdl'.
[20:30:53	]Adrian Koko has used a context menu option with the name: rb655_dissolve
[20:30:54	]John Veles has fired a toolgun with the name: colour
[20:30:54	]Takajin Amano has spawned 'models/willardnetworks/posters/wn_poster_2.mdl'.
[20:30:54	]John Veles has fired a toolgun with the name: colour
[20:30:55	]Adrian Koko has used a context menu option with the name: rb655_dissolve
[20:30:55	]John Veles has fired a toolgun with the name: colour
[20:30:59	]John Veles has used a context menu option with the name: remove
[20:31:02	]John Veles has spawned a fedora_brown.
[20:31:05	]Takajin Amano has fired a toolgun with the name: rb655_easy_bodygroup
[20:31:09	]John Veles exited observer at their location.
[20:31:11	]John Veles entered observer.
[20:31:14	]John Veles has used a context menu option with the name: remove
[20:31:15	]John Veles has used a context menu option with the name: remove
[20:31:16	]John Veles exited observer at their location.
[20:31:21	]John Veles has fired a toolgun with the name: advdupe2
[20:31:21	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:31:24	]John Veles has used a context menu option with the name: remove
[20:31:25	]Adrian Koko exited observer at their location.
[20:31:28	]Adrian Koko has spawned 'models/props_c17/FurnitureDrawer002a.mdl'.
[20:31:28	]John Veles has spawned a fedora_white.
[20:31:30	]John Veles has spawned a fedora_white.
[20:31:39	]John Veles has spawned a collab_sap.
[20:31:40	]John Veles entered observer.
[20:31:45	]John Veles has spawned a collab_redhaven.
[20:31:46	]Adrian Koko has spawned 'models/props_combine/breenbust.mdl'.
[20:31:52	]John Veles has spawned a collab_orangedawn.
[20:31:54	]John Veles has used a context menu option with the name: remove
[20:31:56	]John Veles has spawned a collab_bluedelight.
[20:31:56	]Adrian Koko has spawned 'models/props_c17/FurnitureDrawer002a.mdl'.
[20:31:59	]John Veles exited observer at their location.
[20:32:01	]John Veles has spawned a collab_afternoon.
[20:32:03	]Adrian Koko has spawned 'models/props_combine/breenbust.mdl'.
[20:32:08	]John Veles has spawned a collab_foreigner.
[20:32:11	]John Veles entered observer.
[20:32:16	]John Veles has spawned a collab_coral.
[20:32:19	]Takajin Amano has spawned 'models/willardnetworks/food/xen_stew.mdl'.
[20:32:22	]John Veles exited observer at their location.
[20:32:27	]John Veles entered observer.
[20:32:27	]John Veles exited observer at their location.
[20:32:36	]Adrian Koko has spawned 'models/props_lab/huladoll.mdl'.
[20:32:36	]John Veles has fired a toolgun with the name: advdupe2
[20:32:36	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:32:38	]John Veles has fired a toolgun with the name: advdupe2
[20:32:38	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:32:41	]Takajin Amano has used a context menu option with the name: remove
[20:32:46	]John Veles has spawned a khaki_purple.
[20:32:50	]John Veles has spawned a khaki_red.
[20:32:50	]Takajin Amano has spawned 'models/willardnetworks/foods/pickled.mdl'.
[20:32:54	]Adrian Koko has used a context menu option with the name: ixpropviewowner
[20:32:55	]John Veles has spawned a khaki_blue.
[20:32:58	]Adrian Koko created a stash (models/props_combine/breenbust.mdl).
[20:32:58	]Adrian Koko has used a context menu option with the name: ixcreatestash
[20:33:00	]John Veles has spawned a wool_blue.
[20:33:05	]Adrian Koko has set a stash name to 'Breen'.
[20:33:05	]Adrian Koko has used a context menu option with the name: ixstashsetname
[20:33:07	][IC] Austin Adamczyk: Hej.
[20:33:08	]John Veles has spawned a wool_orange.
[20:33:09	]Adrian Koko opened the 'Breen' stash.
[20:33:12	]Adrian Koko closed the 'Breen' stash.
[20:33:13	]John Veles has spawned a wool_red.
[20:33:14	]Takajin Amano has spawned 'models/willardnetworks/props/chips3.mdl'.
[20:33:22	]Takajin Amano has spawned 'models/willardnetworks/props/chips1.mdl'.
[20:33:24	]John Veles has spawned a raincoat_orange.
[20:33:31	]Adrian Koko opened the 'Breen' stash.
[20:33:34	]Adrian Koko closed the 'Breen' stash.
[20:33:38	]Takajin Amano created a stash (models/props_c17/furnituredrawer002a.mdl).
[20:33:38	]Takajin Amano has used a context menu option with the name: ixcreatestash
[20:33:39	]John Veles has spawned a weather_blue.
[20:33:42	]Adrian Koko opened the 'Breen' stash.
[20:33:42	]John Veles has spawned a weather_lavender.
[20:33:44	]Adrian Koko has lost a 'Ekspres do kawy' #684.
[20:33:44	]Adrian Koko has transferred a 'Ekspres do kawy' #684 to a container with the name 'Breen' #31.
[20:33:45	]Takajin Amano has set a stash name to 'Ukryty schowek'.
[20:33:45	]Takajin Amano has used a context menu option with the name: ixstashsetname
[20:33:49	]John Veles has spawned a weather_green.
[20:33:49	]Adrian Koko ran 'Equip' on item 'Walizka' (#692)
[20:33:50	]Adrian Koko ran 'EquipUn' on item 'Walizka' (#692)
[20:33:53	]Adrian Koko has lost a 'Strzykawka' #982.
[20:33:53	]Adrian Koko has transferred a 'Strzykawka' #982 to a container with the name 'Breen' #31.
[20:33:55	]Adrian Koko has lost a 'Pusty słoik' #355.
[20:33:55	]Adrian Koko has transferred a 'Pusty słoik' #355 to a container with the name 'Breen' #31.
[20:33:56	]Adrian Koko has lost a 'Plastik' #356.
[20:33:56	]Adrian Koko has transferred a 'Plastik' #356 to a container with the name 'Breen' #31.
[20:33:57	]Takajin Amano opened the 'Breen' stash.
[20:33:57	]John Veles has spawned a raincoat_brown.
[20:33:58	]Adrian Koko has lost a 'Woda Breena' #531.
[20:33:58	]Adrian Koko has transferred a 'Woda Breena' #531 to a container with the name 'Breen' #31.
[20:34:00	]Adrian Koko closed the 'Breen' stash.
[20:34:00	]Takajin Amano closed the 'Breen' stash.
[20:34:03	]John Veles has spawned a raincoat_dark.
[20:34:03	]Adrian Koko opened the 'Breen' stash.
[20:34:06	]Adrian Koko closed the 'Breen' stash.
[20:34:09	]John Veles entered observer.
[20:34:10	]John Veles exited observer at their location.
[20:34:16	]John Veles entered observer.
[20:34:17	]Adrian Koko opened the 'Breen' stash.
[20:34:17	]Adrian Koko closed the 'Breen' stash.
[20:34:19	]Takajin Amano has spawned 'models/willardnetworks/posters/wn_banner_1.mdl'.
[20:34:19	]John Veles has fired a toolgun with the name: advdupe2
[20:34:19	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:34:21	]Takajin Amano has spawned 'models/willardnetworks/posters/wn_banner_2.mdl'.
[20:34:28	]John Veles has fired a toolgun with the name: advdupe2
[20:34:28	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:34:28	]John Veles exited observer at their location.
[20:34:39	]John Veles has spawned a zipper_taupe.
[20:34:42	]John Veles has spawned a zipper_oldburgundy.
[20:34:45	]John Veles has spawned a zipper_kombu.
[20:34:54	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[20:34:56	]John Veles has spawned a raincoat_green.
[20:34:57	]Takajin Amano has spawned 'models/cards/card1.mdl'.
[20:35:01	]John Veles has spawned a khaki_orange.
[20:35:03	]John Veles has spawned a weather_orange.
[20:35:04	]Takajin Amano has fired a toolgun with the name: rb655_easy_bodygroup
[20:35:09	]Adrian Koko has spawned 'models/Characters/Hostage_01.mdl'.
[20:35:11	]John Veles has spawned a legs_civilian_purple.
[20:35:14	]John Veles has spawned a legs_civilian_lightblue.
[20:35:15	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[20:35:17	]John Veles has spawned a legs_blue_pants.
[20:35:20	]Takajin Amano has spawned 'models/dransvitry/smashinvitation/smashinvitation_gmod.mdl'.
[20:35:20	]Adrian Koko has spawned 'models/weapons/yurie_rustalpha/genericitempickup.mdl'.
[20:35:21	]John Veles has spawned a legs_civilian_yellow.
[20:35:22	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[20:35:23	]Takajin Amano has spawned 'models/cards/card2.mdl'.
[20:35:23	]Takajin Amano has fired a toolgun with the name: rb655_easy_bodygroup
[20:35:24	]John Veles has spawned a legs_civilian_green.
[20:35:25	]Adrian Koko has spawned 'models/weapons/yurie_rustalpha/genericitempickup.mdl'.
[20:35:28	]John Veles has spawned a legs_civilian_black.
[20:35:31	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[20:35:31	]Adrian Koko has spawned 'models/weapons/arccw_go/atts/bayonet.mdl'.
[20:35:32	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[20:35:49	]Takajin Amano entered observer.
[20:35:50	]Takajin Amano exited observer at their location.
[20:36:05	]Adrian Koko entered observer.
[20:36:15	]Austin Adamczyk used command '/ActLean'.
[20:36:17	]Austin Adamczyk used command '/ActLean'.
[20:36:18	]Adrian Koko exited observer at their location.
[20:36:22	]Austin Adamczyk used command '/ExitAct'.
[20:36:25	][IC] Takajin Amano: Hej..
[20:36:25	]John Veles has fired a toolgun with the name: advdupe2
[20:36:25	]John Veles has spawned 'models/props_wasteland/kitchen_shelf001a.mdl'.
[20:36:31	]Adrian Koko used command '/PlyWhitelist ^ summit'.
[20:36:36	]John Veles has spawned a collab_creme.
[20:36:38	]John Veles entered observer.
[20:36:45	]John Veles has spawned a collab_carnelian.
[20:36:50	]John Veles has spawned a torso_brown_suit_jacket.
[20:36:56	]John Veles has spawned a collab_orangedawn.
[20:36:58	]John Veles has used a context menu option with the name: remove
[20:37:00	]John Veles has spawned a collab_ice.
[20:37:04	]Adrian Koko has spawned 'models/props_phx/construct/glass/glass_plate4x4.mdl'.
[20:37:04	]Adrian Koko was knocked unconscious and is bleeding out.
[20:37:07	]John Veles has spawned a collab_burgundy.
[20:37:09	]Takajin Amano has used a context menu option with the name: rb655_breakable_break
[20:37:09	]Adrian Koko ran SAM command 'slay' with arguments: '^'
[20:37:13	]Adrian Koko ran SAM command 'goto' with arguments: 'taka'
[20:37:13	]Takajin Amano has used a context menu option with the name: ignite
[20:37:13	]Takajin Amano has taken 4 damage from entityflame.
[20:37:14	]Takajin Amano has taken 4 damage from entityflame.
[20:37:16	]Takajin Amano has used a context menu option with the name: extinguish
[20:37:18	]Takajin Amano is fully healed.
[20:37:21	]Adrian Koko has spawned 'models/props_phx/construct/glass/glass_plate2x2.mdl'.
[20:37:25	]John Veles has spawned a collab_office.
[20:37:28	]Takajin Amano has used a context menu option with the name: rb655_make_animatable
[20:37:30	]John Veles exited observer at their location.
[20:37:33	]John Veles entered observer.
[20:37:35	]John Veles exited observer at their location.
[20:37:36	]Takajin Amano has used a context menu option with the name: rb655_make_ragdoll
[20:37:40	]Takajin Amano has used a context menu option with the name: rb655_make_animatable
[20:37:58	]John Veles ran SAM command 'cleardecals' with arguments: ''
[20:38:06	]Takajin Amano has used a context menu option with the name: rb655_make_ragdoll
[20:38:07	]Adrian Koko has spawned 'models/props_combine/breenbust.mdl'.
